target_id	length	eff_length	est_counts	tpm
TRINITY_DN47944_c0_g2_i3_len=344	344	195.731	0	0
TRINITY_DN48010_c0_g1_i1_len=344	344	195.731	8	2.59145
TRINITY_DN49130_c0_g2_i2_len=2179	2179	2026.98	26	0.813274
TRINITY_DN49250_c7_g1_i2_len=482	482	330.499	14.4147	2.76532
TRINITY_DN49266_c0_g1_i3_len=2099	2099	1946.98	40	1.3026
TRINITY_DN49526_c0_g1_i1_len=344	344	195.731	2	0.647862
TRINITY_DN49753_c1_g1_i5_len=1587	1587	1434.98	26.9692	1.19161
TRINITY_DN50164_c1_g9_i1_len=887	887	734.978	18	1.55278
TRINITY_DN50604_c1_g3_i2_len=1297	1297	1144.98	20.1255	1.11446
TRINITY_DN50662_c1_g1_i1_len=344	344	195.731	4	1.29572
TRINITY_DN51023_c0_g4_i9_len=1330	1330	1177.98	30.1057	1.62041
TRINITY_DN51287_c5_g1_i1_len=344	344	195.731	4.01055	1.29914
TRINITY_DN51471_c7_g1_i1_len=344	344	195.731	3.35755	1.08761
TRINITY_DN51473_c2_g3_i15_len=344	344	195.731	1.5332	0.49665
TRINITY_DN51596_c0_g1_i3_len=732	732	580.017	15.2467	1.66667
TRINITY_DN51718_c2_g2_i1_len=344	344	195.731	3	0.971792
TRINITY_DN51930_c0_g1_i1_len=344	344	195.731	3.81158	1.23469
TRINITY_DN52000_c4_g1_i1_len=344	344	195.731	5.61355	1.8184
TRINITY_DN52037_c1_g1_i7_len=1704	1704	1551.98	40	1.63413
TRINITY_DN52071_c4_g15_i1_len=481	481	329.499	5	0.962117
TRINITY_DN52381_c1_g2_i3_len=2816	2816	2663.98	88.8471	2.11458
TRINITY_DN52423_c0_g2_i2_len=3915	3915	3762.98	76.8249	1.29444
TRINITY_DN52893_c0_g2_i1_len=1207	1207	1054.98	8.03857	0.483112
TRINITY_DN52931_c0_g1_i5_len=2245	2245	2092.98	38.6263	1.17012
TRINITY_DN5305_c0_g2_i1_len=344	344	195.731	1	0.323931
TRINITY_DN53295_c0_g1_i1_len=344	344	195.731	7.54109	2.44279
TRINITY_DN53576_c5_g3_i18_len=2944	2944	2791.98	15.4875	0.351707
TRINITY_DN53690_c1_g2_i3_len=2315	2315	2162.98	37.7557	1.10673
TRINITY_DN53802_c3_g5_i3_len=569	569	417.07	4.48445	0.68173
TRINITY_DN53851_c2_g9_i1_len=481	481	329.499	8	1.53939
TRINITY_DN53885_c7_g9_i1_len=344	344	195.731	4	1.29572
TRINITY_DN53961_c4_g8_i1_len=344	344	195.731	7.64456	2.47631
TRINITY_DN53970_c2_g6_i1_len=752	752	600.017	10	1.05669
TRINITY_DN54308_c5_g3_i1_len=617	617	465.047	8	1.0907
TRINITY_DN54643_c2_g11_i1_len=344	344	195.731	3	0.971792
TRINITY_DN54847_c2_g1_i12_len=1982	1982	1829.98	45.4323	1.5741
TRINITY_DN54882_c1_g2_i1_len=344	344	195.731	2.2513	0.729266
TRINITY_DN54913_c0_g1_i10_len=812	812	660.017	21.6262	2.07749
TRINITY_DN55155_c0_g2_i1_len=481	481	329.499	8	1.53939
TRINITY_DN55179_c2_g9_i1_len=344	344	195.731	12	3.88717
TRINITY_DN55308_c2_g3_i6_len=1673	1673	1520.98	38.7158	1.6139
TRINITY_DN55365_c1_g2_i15_len=4217	4217	4064.98	114.991	1.79357
TRINITY_DN55549_c1_g1_i2_len=753	753	601.017	13	1.37142
TRINITY_DN55558_c2_g2_i1_len=854	854	701.978	14.4236	1.30275
TRINITY_DN55658_c1_g3_i1_len=811	811	659.017	19.7212	1.89736
TRINITY_DN55692_c7_g2_i4_len=1248	1248	1095.98	1942.32	112.365
TRINITY_DN55760_c0_g2_i1_len=482	482	330.499	4	0.767365
TRINITY_DN55789_c3_g2_i13_len=3851	3851	3698.98	141.95	2.43314
TRINITY_DN55899_c1_g15_i1_len=481	481	329.499	4	0.769694
TRINITY_DN55963_c0_g2_i2_len=2548	2548	2395.98	28.34	0.749945
TRINITY_DN56214_c2_g6_i3_len=1705	1705	1552.98	22.3368	0.911945
TRINITY_DN56327_c2_g1_i3_len=344	344	195.731	4	1.29572
TRINITY_DN56369_c1_g1_i1_len=482	482	330.499	11.4119	2.18927
TRINITY_DN56419_c2_g3_i2_len=482	482	330.499	4	0.767365
TRINITY_DN56585_c2_g10_i1_len=344	344	195.731	11	3.56324
TRINITY_DN56774_c3_g9_i1_len=344	344	195.731	5.02634	1.62819
TRINITY_DN56800_c4_g6_i2_len=344	344	195.731	1	0.323931
TRINITY_DN56902_c9_g6_i1_len=1160	1160	1007.98	20.5315	1.29147
TRINITY_DN56930_c0_g1_i1_len=482	482	330.499	3	0.575524
TRINITY_DN5849_c0_g1_i1_len=344	344	195.731	2	0.647862
TRINITY_DN69333_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN7111_c0_g2_i1_len=344	344	195.731	1	0.323931
TRINITY_DN76736_c0_g1_i1_len=344	344	195.731	2	0.647862
TRINITY_DN78690_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN79807_c0_g1_i1_len=344	344	195.731	1.0211	0.330764
TRINITY_DN80912_c0_g1_i1_len=344	344	195.731	3	0.971792
TRINITY_DN82059_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN82950_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN83132_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN83419_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN84559_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN86449_c0_g2_i1_len=344	344	195.731	2.01021	0.651168
TRINITY_DN97435_c0_g1_i1_len=344	344	195.731	1	0.323931
TRINITY_DN143076_c0_g1_i1_len=480	480	328.517	8	1.54399
TRINITY_DN148527_c0_g1_i1_len=480	480	328.517	3	0.578995
TRINITY_DN1975_c0_g1_i1_len=885	885	732.978	14	1.21101
TRINITY_DN22282_c0_g1_i1_len=751	751	599.017	12	1.27015
TRINITY_DN30776_c0_g1_i1_len=615	615	463.047	19	2.6016
TRINITY_DN31808_c0_g1_i1_len=616	616	464.047	12	1.63958
TRINITY_DN36505_c0_g1_i1_len=616	616	464.047	5	0.683157
TRINITY_DN38595_c0_g1_i1_len=750	750	598.017	8	0.848182
TRINITY_DN38647_c0_g2_i1_len=1694	1694	1541.98	30	1.23355
TRINITY_DN41448_c0_g3_i1_len=615	615	463.047	11.5207	1.57749
TRINITY_DN41572_c0_g1_i2_len=1022	1022	869.978	24	1.7491
TRINITY_DN42809_c0_g1_i1_len=616	616	464.047	10.0882	1.37836
TRINITY_DN44040_c0_g1_i1_len=3080	3080	2927.98	55	1.19099
TRINITY_DN44068_c0_g1_i1_len=615	615	463.047	8	1.09541
TRINITY_DN44159_c0_g1_i2_len=1154	1154	1001.98	12	0.759339
TRINITY_DN45409_c0_g2_i2_len=1657	1657	1504.98	34.3579	1.44747
TRINITY_DN45804_c0_g1_i5_len=1606	1606	1453.98	44.2421	1.92926
TRINITY_DN46075_c0_g2_i1_len=1428	1428	1275.98	22	1.09318
TRINITY_DN46165_c0_g1_i1_len=3050	3050	2897.98	58	1.26895
TRINITY_DN46684_c0_g1_i2_len=2103	2103	1950.98	38	1.23493
TRINITY_DN47581_c0_g1_i1_len=1562	1562	1409.98	29	1.30406
TRINITY_DN47812_c5_g4_i2_len=480	480	328.517	23.255	4.48817
TRINITY_DN48041_c0_g3_i2_len=2372	2372	2219.98	41.7299	1.19182
TRINITY_DN49017_c0_g1_i2_len=1575	1575	1422.98	54.4366	2.42552
TRINITY_DN49218_c0_g1_i3_len=999	999	846.978	14	1.04802
TRINITY_DN49712_c0_g2_i6_len=1555	1555	1402.98	48.6656	2.1993
TRINITY_DN49873_c1_g1_i1_len=480	480	328.517	7.41394	1.43088
TRINITY_DN50423_c0_g1_i7_len=3921	3921	3768.98	44.8033	0.7537
TRINITY_DN50728_c1_g2_i1_len=4657	4657	4504.98	83	1.16815
TRINITY_DN50839_c2_g2_i13_len=3144	3144	2991.98	79	1.6741
TRINITY_DN51418_c8_g1_i2_len=1226	1226	1073.98	16.6823	0.984855
TRINITY_DN51523_c8_g1_i2_len=1021	1021	868.978	34	2.48075
TRINITY_DN51736_c1_g1_i9_len=1733	1733	1580.98	23.7161	0.951108
TRINITY_DN51835_c4_g1_i2_len=595	595	443.047	7	1.00175
TRINITY_DN51840_c6_g11_i1_len=1022	1022	869.978	15	1.09319
TRINITY_DN51913_c0_g1_i1_len=480	480	328.517	8	1.54399
TRINITY_DN52030_c7_g6_i1_len=847	847	695.017	8.1311	0.741765
TRINITY_DN52132_c0_g1_i1_len=751	751	599.017	6	0.635075
TRINITY_DN52251_c3_g2_i3_len=3278	3278	3125.98	79.2107	1.60661
TRINITY_DN52255_c2_g4_i3_len=1175	1175	1022.98	11.7586	0.728792
TRINITY_DN52360_c8_g3_i1_len=343	343	194.786	0	0
TRINITY_DN52468_c6_g6_i1_len=480	480	328.517	10	1.92998
TRINITY_DN52674_c17_g1_i1_len=1413	1413	1260.98	43.8086	2.20274
TRINITY_DN52825_c1_g10_i7_len=1007	1007	854.978	5.69719	0.422492
TRINITY_DN53245_c3_g13_i1_len=886	886	733.978	21.8661	1.88886
TRINITY_DN53294_c1_g3_i1_len=616	616	464.047	12	1.63958
TRINITY_DN53602_c1_g1_i3_len=2248	2248	2095.98	56.2893	1.70275
TRINITY_DN53797_c1_g1_i8_len=1758	1758	1605.98	30.9992	1.22384
TRINITY_DN53876_c0_g5_i4_len=2501	2501	2348.98	38	1.02569
TRINITY_DN54505_c0_g1_i7_len=2664	2664	2511.98	45.9832	1.16063
TRINITY_DN54722_c3_g19_i3_len=776	776	624.017	10.4824	1.06506
TRINITY_DN54845_c0_g16_i12_len=1511	1511	1358.98	34.2643	1.59861
TRINITY_DN55134_c1_g2_i10_len=897	897	744.978	0	0
TRINITY_DN55280_c0_g3_i3_len=2652	2652	2499.98	59.7623	1.51567
TRINITY_DN55427_c0_g2_i4_len=5224	5224	5071.98	164	2.05012
TRINITY_DN55595_c2_g3_i2_len=615	615	463.047	10	1.36926
TRINITY_DN55598_c5_g1_i1_len=480	480	328.517	3	0.578995
TRINITY_DN55948_c3_g3_i1_len=1929	1929	1776.98	41.3867	1.47669
TRINITY_DN55992_c2_g1_i15_len=1564	1564	1411.98	19.3085	0.867028
TRINITY_DN56216_c4_g6_i1_len=885	885	732.978	14	1.21101
TRINITY_DN56290_c7_g7_i1_len=615	615	463.047	21.5613	2.95231
TRINITY_DN56514_c1_g1_i1_len=2676	2676	2523.98	76.2181	1.91463
TRINITY_DN56643_c0_g1_i9_len=2386	2386	2233.98	65.0144	1.8452
TRINITY_DN56914_c19_g2_i1_len=750	750	598.017	14	1.48432
TRINITY_DN65803_c0_g1_i1_len=616	616	464.047	14	1.91284
TRINITY_DN9983_c0_g1_i1_len=616	616	464.047	8	1.09305
TRINITY_DN9992_c0_g1_i1_len=480	480	328.517	4	0.771994
TRINITY_DN101399_c0_g1_i1_len=343	343	194.786	2	0.651006
TRINITY_DN103178_c0_g1_i1_len=343	343	194.786	2	0.651006
TRINITY_DN103192_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN11544_c0_g1_i1_len=343	343	194.786	5.0568	1.646
TRINITY_DN118750_c0_g1_i1_len=343	343	194.786	2.70584	0.880759
TRINITY_DN119270_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN12498_c0_g1_i1_len=343	343	194.786	7	2.27852
TRINITY_DN125967_c0_g1_i1_len=343	343	194.786	7.83434	2.5501
TRINITY_DN127020_c0_g1_i1_len=479	479	327.517	2.25716	0.436958
TRINITY_DN12830_c0_g1_i1_len=343	343	194.786	5	1.62751
TRINITY_DN130982_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN148332_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN152647_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN156462_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN15661_c0_g1_i1_len=343	343	194.786	3	0.976508
TRINITY_DN18410_c0_g2_i1_len=343	343	194.786	2	0.651006
TRINITY_DN23764_c0_g1_i1_len=677	677	525.047	8.35344	1.00874
TRINITY_DN23848_c0_g1_i1_len=2092	2092	1939.98	46	1.5034
TRINITY_DN24881_c0_g1_i5_len=370	370	220.456	15.6171	4.49152
TRINITY_DN25819_c0_g1_i1_len=343	343	194.786	3.81881	1.24303
TRINITY_DN29590_c0_g1_i1_len=343	343	194.786	3.29016	1.07095
TRINITY_DN29590_c0_g2_i1_len=343	343	194.786	0	0
TRINITY_DN29628_c0_g1_i1_len=343	343	194.786	5	1.62751
TRINITY_DN30248_c0_g1_i1_len=614	614	462.047	16	2.19556
TRINITY_DN30463_c0_g1_i1_len=884	884	731.978	15	1.29929
TRINITY_DN33780_c0_g2_i1_len=479	479	327.517	6.08519	1.17802
TRINITY_DN36788_c0_g1_i2_len=479	479	327.517	13.9806	2.70647
TRINITY_DN37355_c0_g1_i1_len=343	343	194.786	1.59405	0.518869
TRINITY_DN37355_c0_g4_i1_len=343	343	194.786	3.18811	1.03774
TRINITY_DN37744_c0_g1_i1_len=343	343	194.786	0	0
TRINITY_DN37744_c0_g4_i1_len=343	343	194.786	9.2486	3.01045
TRINITY_DN39733_c2_g1_i1_len=343	343	194.786	5.8183	1.89387
TRINITY_DN40074_c0_g1_i1_len=1554	1554	1401.98	27	1.22105
TRINITY_DN40583_c0_g2_i1_len=1018	1018	865.978	17	1.24467
TRINITY_DN42962_c0_g1_i1_len=614	614	462.047	9	1.23501
TRINITY_DN43646_c0_g1_i5_len=1831	1831	1678.98	42	1.58605
TRINITY_DN44536_c0_g1_i1_len=343	343	194.786	4	1.30201
TRINITY_DN47875_c0_g2_i10_len=2363	2363	2210.98	97.7112	2.80203
TRINITY_DN48175_c0_g2_i1_len=343	343	194.786	2	0.651006
TRINITY_DN48413_c5_g1_i1_len=1240	1240	1087.98	24.8541	1.44841
TRINITY_DN48482_c2_g2_i1_len=2177	2177	2024.98	47	1.4716
TRINITY_DN49029_c6_g4_i2_len=833	833	681.017	16	1.48962
TRINITY_DN49080_c0_g1_i2_len=3076	3076	2923.98	31.5537	0.684208
TRINITY_DN49516_c1_g1_i1_len=343	343	194.786	4	1.30201
TRINITY_DN49724_c7_g5_i1_len=343	343	194.786	8	2.60402
TRINITY_DN49896_c1_g11_i1_len=479	479	327.517	24	4.64611
TRINITY_DN50114_c0_g6_i1_len=614	614	462.047	8	1.09778
TRINITY_DN50243_c2_g1_i10_len=735	735	583.017	10.2157	1.11096
TRINITY_DN50283_c5_g1_i1_len=479	479	327.517	4	0.774351
TRINITY_DN51081_c9_g2_i2_len=343	343	194.786	7.90939	2.57453
TRINITY_DN51115_c0_g7_i1_len=498	498	346.406	3	0.549096
TRINITY_DN51383_c0_g1_i5_len=2637	2637	2484.98	109.24	2.78722
TRINITY_DN51624_c0_g1_i5_len=343	343	194.786	1.09178	0.355377
TRINITY_DN51910_c0_g4_i1_len=343	343	194.786	57	18.5537
TRINITY_DN52209_c7_g3_i2_len=2959	2959	2806.98	50.2611	1.13529
TRINITY_DN52360_c8_g24_i1_len=343	343	194.786	1	0.325503
TRINITY_DN52512_c0_g3_i6_len=1839	1839	1686.98	29.4172	1.10562
TRINITY_DN52587_c3_g4_i4_len=749	749	597.017	19.3718	2.05729
TRINITY_DN52664_c1_g1_i4_len=1960	1960	1807.98	41	1.43782
TRINITY_DN52693_c0_g2_i4_len=1348	1348	1195.98	23.5874	1.25046
TRINITY_DN52795_c5_g1_i2_len=2096	2096	1943.98	60.8155	1.98351
TRINITY_DN53011_c5_g1_i2_len=1557	1557	1404.98	33.791	1.52491
TRINITY_DN53799_c2_g1_i3_len=1640	1640	1487.98	34.129	1.45425
TRINITY_DN53806_c6_g1_i4_len=2465	2465	2312.98	39.5226	1.08339
TRINITY_DN53937_c6_g1_i1_len=2197	2197	2044.98	44.1476	1.36877
TRINITY_DN53951_c0_g1_i5_len=2577	2577	2424.98	71	1.85636
TRINITY_DN53981_c2_g3_i4_len=1615	1615	1462.98	39.7878	1.72435
TRINITY_DN54098_c3_g1_i4_len=2508	2508	2355.98	71.9267	1.93567
TRINITY_DN54272_c2_g1_i1_len=1152	1152	999.978	28	1.77533
TRINITY_DN54324_c2_g2_i10_len=2656	2656	2503.98	84.7085	2.14491
TRINITY_DN54342_c2_g3_i2_len=343	343	194.786	2	0.651006
TRINITY_DN55076_c0_g1_i15_len=1409	1409	1256.98	35.3012	1.78063
TRINITY_DN55089_c3_g1_i1_len=343	343	194.786	4	1.30201
TRINITY_DN55232_c1_g2_i11_len=884	884	731.978	11	0.952812
TRINITY_DN55315_c0_g1_i3_len=4337	4337	4184.98	101.669	1.54031
TRINITY_DN55400_c0_g1_i1_len=343	343	194.786	4	1.30201
TRINITY_DN55529_c5_g48_i1_len=396	396	245.713	3.53249	0.911518
TRINITY_DN55631_c4_g3_i1_len=749	749	597.017	30.0208	3.18822
TRINITY_DN55685_c1_g2_i11_len=388	388	237.995	6.46666	1.72276
TRINITY_DN55709_c3_g6_i5_len=343	343	194.786	0	0
TRINITY_DN55806_c4_g2_i5_len=1151	1151	998.978	24.2074	1.5364
TRINITY_DN56020_c5_g3_i4_len=1560	1560	1407.98	38.6808	1.74186
TRINITY_DN56037_c5_g2_i13_len=2630	2630	2477.98	89.666	2.29426
TRINITY_DN56135_c13_g12_i1_len=343	343	194.786	14.7369	4.7969
TRINITY_DN56224_c5_g7_i2_len=619	619	467.047	14.8689	2.01851
TRINITY_DN56240_c4_g2_i1_len=748	748	596.017	7	0.74465
TRINITY_DN56258_c0_g1_i5_len=4703	4703	4550.98	139.024	1.93686
TRINITY_DN56268_c2_g4_i1_len=479	479	327.517	12	2.32305
TRINITY_DN56301_c9_g1_i1_len=560	560	408.07	13.6178	2.11585
TRINITY_DN56400_c0_g9_i5_len=343	343	194.786	2.78904	0.90784
TRINITY_DN56538_c2_g5_i10_len=343	343	194.786	14.2773	4.6473
TRINITY_DN56567_c1_g2_i19_len=343	343	194.786	13.6597	4.44626
TRINITY_DN56581_c5_g7_i1_len=343	343	194.786	6.40791	2.08579
TRINITY_DN56601_c3_g1_i1_len=479	479	327.517	2	0.387175
TRINITY_DN56718_c8_g2_i5_len=2079	2079	1926.98	48.5483	1.59739
TRINITY_DN56765_c2_g1_i4_len=3197	3197	3044.98	46.4784	0.967785
TRINITY_DN56848_c2_g8_i4_len=748	748	596.017	40	4.25514
TRINITY_DN56893_c4_g1_i1_len=2042	2042	1889.98	34.4175	1.15461
TRINITY_DN57973_c0_g1_i1_len=343	343	194.786	1.85244	0.602975
TRINITY_DN66527_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN69024_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN7729_c0_g1_i1_len=343	343	194.786	2	0.651006
TRINITY_DN82387_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN89021_c0_g1_i1_len=343	343	194.786	1	0.325503
TRINITY_DN91983_c0_g1_i1_len=343	343	194.786	4	1.30201
TRINITY_DN107391_c0_g1_i1_len=478	478	326.536	4.04535	0.785485
TRINITY_DN115630_c0_g1_i1_len=478	478	326.536	2	0.38834
TRINITY_DN144543_c0_g1_i1_len=478	478	326.536	8	1.55336
TRINITY_DN19702_c0_g1_i1_len=1014	1014	861.978	17.0216	1.25204
TRINITY_DN21229_c0_g1_i1_len=478	478	326.536	5	0.970849
TRINITY_DN22952_c0_g3_i1_len=478	478	326.536	7.07274	1.37331
TRINITY_DN23958_c0_g2_i1_len=881	881	728.978	17	1.47859
TRINITY_DN30271_c0_g1_i1_len=478	478	326.536	10	1.9417
TRINITY_DN31610_c0_g3_i1_len=478	478	326.536	13	2.52421
TRINITY_DN32161_c0_g1_i1_len=613	613	461.047	11	1.51272
TRINITY_DN32795_c0_g3_i1_len=579	579	427.047	16.625	2.4683
TRINITY_DN35133_c0_g1_i1_len=880	880	727.978	35.2109	3.0667
TRINITY_DN36788_c0_g1_i1_len=478	478	326.536	12.0194	2.33381
TRINITY_DN37696_c0_g2_i1_len=478	478	326.536	3	0.58251
TRINITY_DN38255_c0_g2_i1_len=2706	2706	2553.98	47	1.16679
TRINITY_DN40249_c1_g1_i2_len=1550	1550	1397.98	29	1.31526
TRINITY_DN41186_c0_g1_i1_len=1681	1681	1528.98	25	1.0367
TRINITY_DN41481_c0_g1_i2_len=1839	1839	1686.98	21.8043	0.819493
TRINITY_DN42915_c0_g1_i1_len=1682	1682	1529.98	30	1.24322
TRINITY_DN44346_c0_g1_i1_len=1015	1015	862.978	9	0.661234
TRINITY_DN45187_c1_g1_i3_len=781	781	629.017	5.29061	0.53328
TRINITY_DN45945_c0_g1_i1_len=2286	2286	2133.98	50	1.48557
TRINITY_DN47668_c0_g1_i2_len=4772	4772	4619.98	105	1.44099
TRINITY_DN47831_c1_g1_i4_len=1219	1219	1066.98	34	2.02039
TRINITY_DN48277_c1_g3_i2_len=1952	1952	1799.98	42	1.47943
TRINITY_DN48508_c0_g1_i1_len=1416	1416	1263.98	36	1.80582
TRINITY_DN48692_c0_g1_i5_len=431	431	280.017	2.86508	0.648731
TRINITY_DN49011_c4_g5_i4_len=874	874	721.978	10.6098	0.931741
TRINITY_DN50237_c0_g2_i3_len=1640	1640	1487.98	34.0254	1.44984
TRINITY_DN50929_c5_g3_i3_len=486	486	334.444	1.35539	0.256952
TRINITY_DN51668_c5_g3_i1_len=1418	1418	1265.98	30.2491	1.51495
TRINITY_DN51689_c4_g11_i13_len=759	759	607.017	18.4139	1.92334
TRINITY_DN51778_c5_g4_i1_len=1547	1547	1394.98	35.1486	1.59754
TRINITY_DN51998_c3_g1_i6_len=987	987	834.978	12.8788	0.97794
TRINITY_DN52172_c6_g3_i7_len=3677	3677	3524.98	77.3785	1.3918
TRINITY_DN53411_c3_g2_i2_len=1185	1185	1032.98	18	1.10483
TRINITY_DN53567_c6_g2_i1_len=612	612	460.047	19.5234	2.69071
TRINITY_DN53740_c8_g6_i1_len=881	881	728.978	29.3673	2.55424
TRINITY_DN53829_c0_g1_i4_len=2640	2640	2487.98	52.2958	1.3327
TRINITY_DN54422_c3_g24_i2_len=613	613	461.047	7.38482	1.01556
TRINITY_DN54531_c3_g7_i1_len=2576	2576	2423.98	74.4089	1.9463
TRINITY_DN54601_c4_g2_i1_len=290	290	146.426	13.6667	5.91776
TRINITY_DN54624_c0_g1_i5_len=2881	2881	2728.98	51.3782	1.19369
TRINITY_DN55017_c1_g1_i2_len=2356	2356	2203.98	97.6832	2.81012
TRINITY_DN55161_c5_g1_i1_len=612	612	460.047	9	1.24037
TRINITY_DN55285_c2_g2_i2_len=1248	1248	1095.98	17.5738	1.01666
TRINITY_DN55612_c4_g8_i1_len=478	478	326.536	4.88026	0.947599
TRINITY_DN55890_c2_g1_i2_len=1415	1415	1262.98	27.9153	1.40139
TRINITY_DN56067_c10_g4_i14_len=612	612	460.047	34.006	4.68669
TRINITY_DN56299_c0_g1_i1_len=612	612	460.047	14	1.92947
TRINITY_DN56356_c1_g2_i3_len=3753	3753	3600.98	86	1.51422
TRINITY_DN56857_c2_g3_i2_len=1796	1796	1643.98	35.2586	1.35982
TRINITY_DN8242_c0_g1_i1_len=478	478	326.536	4	0.776679
TRINITY_DN10136_c0_g1_i1_len=342	342	193.84	4	1.30836
TRINITY_DN104755_c0_g1_i1_len=342	342	193.84	1	0.327091
TRINITY_DN115065_c0_g1_i1_len=477	477	325.536	4	0.779065
TRINITY_DN127499_c0_g1_i1_len=610	610	458.047	6	0.830527
TRINITY_DN133950_c0_g1_i1_len=342	342	193.84	5.05218	1.65252
TRINITY_DN13457_c0_g1_i1_len=342	342	193.84	1	0.327091
TRINITY_DN143786_c0_g1_i1_len=342	342	193.84	1	0.327091
TRINITY_DN147013_c0_g1_i1_len=342	342	193.84	2	0.654181
TRINITY_DN150572_c0_g1_i1_len=342	342	193.84	2	0.654181
TRINITY_DN151097_c0_g1_i1_len=342	342	193.84	3	0.981272
TRINITY_DN1627_c0_g1_i1_len=342	342	193.84	1	0.327091
TRINITY_DN16681_c0_g2_i1_len=342	342	193.84	7.98319	2.61123
TRINITY_DN17728_c0_g1_i1_len=342	342	193.84	4	1.30836
TRINITY_DN19107_c0_g1_i1_len=342	342	193.84	2	0.654181
TRINITY_DN21372_c0_g2_i1_len=342	342	193.84	4	1.30836
TRINITY_DN21834_c0_g1_i3_len=342	342	193.84	9	2.94381
TRINITY_DN23446_c0_g1_i1_len=1143	1143	990.978	24.9333	1.59525
TRINITY_DN24181_c0_g1_i1_len=342	342	193.84	3	0.981272
TRINITY_DN28263_c0_g1_i1_len=342	342	193.84	3.10614	1.01599
TRINITY_DN33102_c0_g1_i1_len=477	477	325.536	7	1.36336
TRINITY_DN33228_c0_g1_i1_len=342	342	193.84	4	1.30836
TRINITY_DN34098_c0_g1_i1_len=477	477	325.536	8	1.55813
TRINITY_DN35104_c0_g1_i1_len=342	342	193.84	2.12583	0.695338
TRINITY_DN35278_c1_g1_i1_len=477	477	325.536	6	1.1686
TRINITY_DN36122_c0_g3_i1_len=477	477	325.536	2.66667	0.519377
TRINITY_DN37899_c0_g3_i1_len=342	342	193.84	5	1.63545
TRINITY_DN38823_c0_g2_i1_len=342	342	193.84	4	1.30836
TRINITY_DN38982_c0_g2_i1_len=611	611	459.047	7	0.966837
TRINITY_DN40298_c1_g1_i1_len=477	477	325.536	4	0.779065
TRINITY_DN41831_c0_g1_i3_len=342	342	193.84	8	2.61672
TRINITY_DN42127_c2_g8_i1_len=622	622	470.047	13.3535	1.80121
TRINITY_DN42669_c0_g5_i1_len=477	477	325.536	6	1.1686
TRINITY_DN42703_c0_g5_i1_len=320	320	173.514	7.64909	2.79503
TRINITY_DN43030_c0_g1_i2_len=1010	1010	857.978	13.6352	1.00762
TRINITY_DN43074_c0_g1_i4_len=1941	1941	1788.98	26	0.921469
TRINITY_DN43380_c0_g2_i2_len=1052	1052	899.978	32.9703	2.32275
TRINITY_DN43556_c0_g1_i1_len=1276	1276	1123.98	22	1.24102
TRINITY_DN43584_c4_g2_i1_len=611	611	459.047	19.2686	2.66137
TRINITY_DN44131_c0_g1_i2_len=979	979	826.978	26	1.99339
TRINITY_DN44330_c1_g1_i1_len=342	342	193.84	3	0.981272
TRINITY_DN44495_c0_g2_i1_len=342	342	193.84	4.20558	1.37561
TRINITY_DN44781_c0_g1_i3_len=223	223	90.4747	0.688747	0.482663
TRINITY_DN45333_c0_g1_i3_len=1542	1542	1389.98	24	1.09475
TRINITY_DN47463_c0_g1_i7_len=881	881	728.978	25.4197	2.2109
TRINITY_DN48159_c0_g2_i1_len=743	743	591.017	5	0.536392
TRINITY_DN48345_c2_g1_i1_len=342	342	193.84	19.6348	6.42235
TRINITY_DN49046_c9_g10_i2_len=342	342	193.84	21.807	7.13286
TRINITY_DN49052_c0_g2_i4_len=2817	2817	2664.98	62.2812	1.48175
TRINITY_DN49105_c0_g2_i1_len=745	745	593.017	9	0.96225
TRINITY_DN49165_c1_g1_i2_len=1809	1809	1656.98	45	1.7219
TRINITY_DN49778_c0_g1_i3_len=1745	1745	1592.98	10.7052	0.426085
TRINITY_DN49996_c7_g3_i1_len=477	477	325.536	11.6187	2.26294
TRINITY_DN50379_c2_g3_i6_len=610	610	458.047	16.6712	2.30764
TRINITY_DN50755_c0_g2_i5_len=2953	2953	2800.98	56.613	1.2815
TRINITY_DN50860_c0_g1_i11_len=5369	5369	5216.98	73.828	0.897252
TRINITY_DN51064_c3_g17_i1_len=342	342	193.84	4.88855	1.599
TRINITY_DN51207_c0_g1_i2_len=1773	1773	1620.98	62.67	2.45129
